id,symbol,name,current_price,market_cap,total_volume,high_24h,low_24h,price_change_percentage_24h
btse-token,btse,BTSE Token,1.64,266496056.0,591356.0,1.65,1.63,0.56711
livepeer,lpt,Livepeer,5.91,264915524.0,24110082.0,6.08,5.81,-1.88734
lombard-protocol,bard,Lombard,1.16,261401221.0,408430752.0,1.2,1.004,8.65711
creditcoin-2,ctc,Creditcoin,0.536801,261054730.0,11057005.0,0.553934,0.530267,-3.06518
eos,eos,EOS,0.397889,260593759.0,632916.0,0.412962,0.394619,-3.24079
ultima,ultima,Ultima,6610.65,260389463.0,14794691.0,6819.58,6308.63,-2.51053
euro-coin,eurc,EURC,1.17,259940411.0,63725399.0,1.17,1.16,-0.68456
concordium,ccd,Concordium,0.02206811,257648065.0,6994301.0,0.02223685,0.01559499,41.50773
usdx-money-staked-usdx,susdx,Stables Labs Staked USDX,1.097,256388089.0,15332.15,1.11,1.09,0.09958
amp-token,amp,Amp,0.00303737,255840901.0,7945142.0,0.00311002,0.00300661,-2.0286
bio-protocol,bio,Bio Protocol,0.132314,255454640.0,82221683.0,0.13546,0.12831,-1.38647
drift-protocol,drift,Drift Protocol,0.693288,254413791.0,36904833.0,0.770298,0.691003,-9.99736
arkham,arkm,Arkham,0.509757,253624263.0,61240704.0,0.53432,0.505813,-3.9496
compound-wrapped-btc,cwbtc,cWBTC,2185.74,251998913.0,0.0,2243.24,2183.79,-2.48267
keeta,kta,Keeta,0.590038,251525118.0,30351520.0,0.742381,0.558292,-20.5209
blockchain-capital,bcap,Blockchain Capital,27.56,251122999.0,0.0,27.56,27.56,0.0
tribe-2,tribe,Tribe,0.551154,250786624.0,78008.0,0.581739,0.550923,-3.91137
layerzero,zro,LayerZero,2.25,250489915.0,168553040.0,2.33,2.0,11.41381
dash,dash,Dash,19.99,248725408.0,19304799.0,20.87,19.94,-3.10467
convex-finance,cvx,Convex Finance,3.0,246762270.0,23179508.0,3.2,2.99,-6.2687
resolv-usr,usr,Resolv USR,0.999424,245905593.0,16217891.0,0.999965,0.998193,0.04175
mog-coin,mog,Mog Coin,6.1654e-07,241750618.0,21451618.0,6.68851e-07,6.1483e-07,-7.82103
mira-3,mira,Mira,1.26,240490101.0,27511663.0,1.43,1.22,-11.64602
ai-companions,aic,AI Companions,0.238103,238326797.0,7057089.0,0.320042,0.228453,-25.46419
mx-token,mx,MX,2.54,237708192.0,22236428.0,2.61,2.51,-2.59732
rekt-4,rekt,Rekt,5.62194e-07,236625859.0,1515516.0,5.94781e-07,5.61532e-07,-5.26373
kaito,kaito,KAITO,0.975439,235376761.0,22144741.0,1.003,0.94803,-1.78769
grass,grass,Grass,0.765356,234834330.0,46721957.0,0.846837,0.763687,-6.03953
stbl,stbl,STBL,0.464318,233074658.0,201750561.0,0.518161,0.412504,-5.01012
openeden-open-dollar,usdo,OpenEden OpenDollar,0.999487,232847770.0,21209.0,1.004,0.990451,0.21891
safe,safe,Safe,0.366121,232030236.0,8867264.0,0.377424,0.359886,-1.61396
turbo,turbo,Turbo,0.00330786,228356753.0,29119115.0,0.00345539,0.00324034,-3.62711
safepal,sfp,SafePal,0.455262,227610512.0,14828813.0,0.489634,0.454498,-5.60694
kusama,ksm,Kusama,13.28,227570512.0,20874853.0,13.86,13.11,-3.02536
iotex,iotx,IoTeX,0.02351753,222186562.0,13475298.0,0.02427234,0.0235358,-1.15379
cat-in-a-dogs-world,mew,cat in a dogs world,0.00249106,221536320.0,37775768.0,0.00260828,0.00247269,-4.49425
velo,velo,Velo,0.0125859,221316814.0,21220496.0,0.01353234,0.01260294,-6.51504
cheems-token,cheems,Cheems Token,1.08e-06,220079651.0,1966807.0,1.15e-06,1.08e-06,-5.15456
qtum,qtum,Qtum,2.07,219560202.0,16055333.0,2.15,2.05,-2.10574
compounding-open-dollar,cusdo,Compounding OpenDollar,1.027,219492979.0,4013132.0,1.03,1.022,0.17067
ark-3,ark,ARK,38.19,218259145.0,7718147.0,38.38,37.46,0.56899
golem,glm,Golem,0.21394,213999162.0,7379730.0,0.221178,0.211317,-3.27287
theta-fuel,tfuel,Theta Fuel,0.02993702,212250965.0,1007799.0,0.03110588,0.02985525,-2.97382
binance-peg-sol,sol,Binance-Peg SOL,192.21,211738317.0,12042568.0,203.35,192.13,-5.34379
ribbita-by-virtuals,tibbir,Ribbita by Virtuals,0.210453,210825290.0,4016145.0,0.252606,0.203442,-14.74524
origin-ether,oeth,Origin Ether,3888.11,208945314.0,422466.0,4019.35,3833.24,-3.23651
basic-attention-token,bat,Basic Attention,0.138842,207833903.0,14164616.0,0.143779,0.137641,-3.00609
popcat,popcat,Popcat,0.210507,206450724.0,42504678.0,0.22119,0.205797,-4.82998
fidelity-digital-interest-token,fdit,Fidelity Digital Interest Token,1.0,203685560.0,0.0,1.0,1.0,0.0
universal-btc,unibtc,Universal BTC,107970.0,202265236.0,883261.0,111297.0,108079.0,-2.90963
zora,zora,Zora,0.05848,201565480.0,58137970.0,0.062258,0.055841,-3.22526
zilliqa,zil,Zilliqa,0.01013163,198113696.0,15386065.0,0.01052668,0.01007801,-3.19563
peanut-the-squirrel,pnut,Peanut the Squirrel,0.197746,197764493.0,63098155.0,0.209211,0.19698,-4.95947
stp-network,awe,AWE Network,0.100535,197138885.0,80649169.0,0.123946,0.091039,-18.46584
infrared-bera,ibera,Infrared Bera,2.45,196494887.0,595397.0,2.7,2.44,-8.90819
agentfun-ai,agentfun,AgentFun.AI,1.96,196469009.0,15280.21,2.07,1.86,0.63557
ape-and-pepe,apepe,Ape and Pepe,9.33032e-07,195976609.0,33435417.0,9.71575e-07,8.81385e-07,3.98901
mimbogamegroup,mgg,MimboGameGroup,0.00170805,195742280.0,1720093.0,0.0017105,0.00170524,9e-05
mina-protocol,mina,Mina Protocol,0.154599,194112936.0,11772678.0,0.160339,0.151966,-3.02908
0x,zrx,0x Protocol,0.228707,194055001.0,14704890.0,0.236044,0.225381,-2.34488
metal-blockchain,metal,Metal Blockchain,0.38021,193008652.0,1518798.0,0.400778,0.378522,-4.7101
baby-doge-coin,babydoge,Baby Doge Coin,1.128e-09,192952907.0,12295110.0,1.18e-09,1.126e-09,-3.69909
usda-2,usda,USDa,0.991013,192930613.0,116666.0,0.991245,0.986189,0.0231
legacy-token,lgct,Legacy Token,1.93,192538738.0,3658094.0,1.93,1.92,0.22671
nervos-network,ckb,Nervos Network,0.00406078,192376991.0,13723212.0,0.00418213,0.00396161,-2.54838
sosovalue,soso,SoSoValue,0.698832,192015610.0,10759703.0,0.703051,0.67195,1.55593
tradable-na-rent-financing-platform-sstn,pc0000031,Tradable NA Rent Financing Platform SSTN,1.0,189500000.0,0.0,1.0,1.0,0.0
resolv-wstusr,wstusr,Resolv wstUSR,1.11,189213309.0,38834055.0,1.11,1.11,0.01806
stargate-finance,stg,Stargate Finance,0.194373,188948854.0,37120289.0,0.200338,0.172925,11.05593
dog-go-to-the-moon-rune,dog,Dog (Bitcoin),0.00187152,187425451.0,9733348.0,0.00194125,0.00181861,-3.03264
nxm,nxm,Nexus Mutual,89.42,187340494.0,0.0,91.2,87.41,-1.01423
gas,gas,Gas,2.87,187052136.0,5778832.0,3.0,2.85,-3.15599
zano,zano,Zano,12.37,185157749.0,1786048.0,13.38,12.14,-5.74153
slash-vision-labs,svl,Slash Vision Labs,0.0375871,185126499.0,796408.0,0.03883775,0.03485596,7.83552
reservoir-srusd,srusd,Reservoir srUSD,1.096,184318549.0,3.0,1.1,1.093,-0.06477
midas-mhyper,mhyper,Midas mHYPER,1.032,184264777.0,0.0,1.032,1.032,0.0
gmt-token,gomining,GoMining Token,0.450355,183445734.0,12708274.0,0.468961,0.450462,-3.96742
qubic-network,qubic,Qubic,1.45e-06,182533765.0,5436412.0,1.5e-06,1.35e-06,-2.5687
oasis-network,rose,Oasis,0.0245341,181991546.0,10408035.0,0.02526393,0.02388881,-2.50932
vvs-finance,vvs,VVS Finance,3.91e-06,181926756.0,1638104.0,4.09e-06,3.72e-06,0.61437
frax-share,frax,Frax (prev. FXS),2.01,181110432.0,27363637.0,2.38,2.0,-15.78268
kamino,kmno,Kamino,0.062836,180109998.0,24256081.0,0.066533,0.062143,-5.55683
ether-fi-staked-btc,ebtc,Ether.fi Staked BTC,107339.0,180089139.0,326018.0,112154.0,107179.0,-3.98939
reallink,real,RealLink,0.061481,179713538.0,22899707.0,0.062236,0.059117,-1.02435
blur,blur,Blur,0.070966,179509737.0,19572128.0,0.07492,0.070475,-4.61115
cronos-bridged-usdc-cronos,usdc,Cronos Bridged USDC (Cronos),0.998413,178714953.0,4821712.0,1.009,0.989316,0.07761
prometeus,prom,Prom,9.62,175511879.0,7621105.0,9.85,9.4,-0.47808
ravencoin,rvn,Ravencoin,0.01119898,175017155.0,10762483.0,0.01159771,0.01107674,-2.8939
mantra-dao,om,MANTRA,0.16168,174921729.0,44781708.0,0.164741,0.156398,-1.46553
astar,astr,Astar,0.02138386,174728334.0,19505268.0,0.02211316,0.02103246,-2.80614
sahara-ai,sahara,Sahara AI,0.075625,173437797.0,18486734.0,0.077859,0.07474,-2.62571
kinesis-gold,kau,Kinesis Gold,120.52,173287883.0,19507031.0,120.91,119.84,-0.32123
kinesis-silver,kag,Kinesis Silver,45.35,173235235.0,684022.0,45.67,44.01,0.72389
yieldfi-ytoken,yusd,YieldFi yToken,1.12,170608561.0,15015.72,1.12,1.12,-0.32231
world-mobile-token,wmtx,World Mobile Token,0.221148,170392434.0,9872313.0,0.231807,0.215955,-3.60257
ignition-fbtc,fbtc,Function ƒBTC,108342.0,169775222.0,327614.0,112077.0,107579.0,-2.76312
yearn-finance,yfi,yearn.finance,4988.13,169292284.0,20064008.0,5116.19,4900.71,-1.611
zetachain,zeta,ZetaChain,0.163632,167722324.0,15880558.0,0.170018,0.161303,-2.74519
resolv-rlp,rlp,Resolv RLP,1.24,166998433.0,4258032.0,1.24,1.24,0.04923
gmx,gmx,GMX,16.13,166356239.0,25388823.0,17.08,16.02,-4.54556
euler,eul,Euler,8.86,165516383.0,5694134.0,9.23,8.85,-3.01179
ordinals,ordi,ORDI,7.81,164001232.0,55272944.0,8.2,7.61,-4.56821
unit-pump,upump,Unit Pump,0.00512334,163350401.0,26944366.0,0.00539019,0.00498876,-1.62044
wrapped-aave-ethereum-weth,waethweth,Wrapped Aave Ethereum WETH,4098.74,163236101.0,540645.0,4233.6,4032.31,-3.15471
restaking-vault-eth,rsteth,Restaking Vault ETH,4706.09,162688883.0,67452.0,4872.5,4685.86,-3.41534
bnb48-club-token,koge,KOGE,48.03,162324043.0,51707400.0,48.09,47.98,0.05345
mag7-ssi,mag7.ssi,MAG7.ssi,0.950669,160385931.0,1375205.0,0.989516,0.94664,-3.92586
proton,xpr,XPR Network,0.00568822,159157928.0,2931887.0,0.00591454,0.0056824,-3.38101
origintrail,trac,OriginTrail,0.312971,156346074.0,3097188.0,0.334931,0.307971,-5.30246
undeads-games,uds,Undeads Games,1.52,154952534.0,831671.0,1.63,1.5,-7.02634
threshold-network-token,t,Threshold Network,0.01523515,154407037.0,10480718.0,0.01569544,0.01518923,-1.16356
conscious-token,conscious,Conscious Token,0.328367,154386254.0,1162263.0,0.342487,0.321068,-2.50063
coinex-token,cet,CoinEx,0.058258,152917970.0,147637.0,0.059862,0.057839,-2.3067
notcoin,not,Notcoin,0.00152958,152078548.0,28001115.0,0.00158898,0.00150135,-3.5529
avalanche-bridged-weth-avalanche,weth,Avalanche Bridged WETH (Avalanche),3900.9,151900933.0,89295781.0,4025.93,3852.36,-3.10575
subsquid,sqd,SQD,0.192139,151585332.0,108354696.0,0.178152,0.080541,131.71697
compound-ether,ceth,cETH,78.08,150644868.0,50.2,80.88,77.18,-3.47122
vethor-token,vtho,VeThor,0.00157925,149039276.0,2117151.0,0.00164253,0.00156365,-2.941
crypto-com-staked-eth,cdceth,Crypto.com Staked ETH,4081.18,148870357.0,68288.0,4249.09,4044.32,-3.41848
metaplex,mplx,Metaplex,0.251276,148418649.0,8314652.0,0.256987,0.247949,-2.22205
minidoge-5,minidoge,Minidoge,2.10315e-07,147101145.0,2575414.0,2.26966e-07,2.01043e-07,-1.69475
holotoken,hot,Holo,0.00082593,146718173.0,5750476.0,0.00085779,0.00081772,-3.52054
useless-3,useless,Useless Coin,0.146044,146386389.0,29060206.0,0.153821,0.141327,-2.7426
centrifuge-2,cfg,Centrifuge,0.256957,145438223.0,4804273.0,0.282579,0.250713,-7.02305
omni-network,omni,Omni Network,3.67,144908115.0,35432017.0,4.18,3.63,-11.85714
celo,celo,Celo,0.247515,144059991.0,14857301.0,0.25974,0.244971,-4.22966
stasis-eurs,eurs,STASIS EURO,1.16,143824205.0,36645.0,1.17,1.16,-0.74327
siacoin,sc,Siacoin,0.00254795,142906665.0,5914683.0,0.0026529,0.00254596,-3.48831
moo-deng,moodeng,Moo Deng,0.144217,142786323.0,53344286.0,0.150117,0.140892,-2.1906
sui-bridged-wbtc-sui,wbtc,Sui Bridged WBTC (Sui),108680.0,142529781.0,10420971.0,111968.0,108577.0,-2.79324
ethereum-pow-iou,ethw,EthereumPoW,1.32,141810970.0,10059680.0,1.37,1.3,-3.76292
polymesh,polyx,Polymesh,0.117001,140863275.0,2825367.0,0.121184,0.11593,-3.40896
spiko-us-t-bills-money-market-fund,ustbl,Spiko US T-Bills Money Market Fund,1.059,140408864.0,0.0,1.059,1.059,0.00831
aelf,elf,aelf,0.175423,139270934.0,7765584.0,0.188959,0.175451,-6.72242
troll-2,troll,TROLL,0.137137,137301826.0,29279044.0,0.151141,0.114644,13.33771
agora-dollar,ausd,AUSD,0.999,137237680.0,42823715.0,0.999896,0.998726,-0.03341
cow-protocol,cow,CoW Protocol,0.262709,136397299.0,11754647.0,0.278051,0.261689,-4.90178
bitkub-coin,kub,KUB Coin,1.53,135623880.0,517097.0,1.53,1.5,0.14956
phantom-staked-sol,psol,Phantom Staked SOL,198.53,135507285.0,1379804.0,209.76,198.38,-5.25866
somnia,somi,Somnia,0.842519,134775817.0,109789080.0,0.934732,0.824897,-9.55094
skale,skl,SKALE,0.02229689,133006538.0,12687229.0,0.02357011,0.02222345,-5.04677
rollbit-coin,rlb,Rollbit Coin,0.069389,132650281.0,486227.0,0.070451,0.066747,3.69185
ankr,ankr,Ankr Network,0.01321884,132188385.0,13296304.0,0.01356211,0.0130291,-2.16982
succinct,prove,Succinct,0.677682,132077934.0,38856777.0,0.755471,0.677317,-10.29682
harmony,one,Harmony,0.00890179,131017790.0,8854008.0,0.00924446,0.00875219,-2.3108
redstone-oracles,red,RedStone,0.460499,128938209.0,20799529.0,0.497221,0.459604,-7.37123
avant-usd,avusd,Avant USD,0.999487,128899541.0,1517427.0,1.0,0.997635,-0.06155
cap-usd,cusd,Cap USD,1.001,127406326.0,56689.0,1.015,0.994464,-0.01885
chia,xch,Chia,8.7,127248918.0,7234660.0,8.91,8.54,-2.31918
apollo-diversified-credit-securitize-fund,acred,Apollo Diversified Credit Securitize Fund,1063.99,127126440.0,0.0,1064.8,1062.39,0.06269
infinifi-usd,iusd,InfiniFi USD,0.999677,126916164.0,1211078.0,1.0,0.999086,-0.0177
non-playable-coin,npc,Non-Playable Coin,0.01571252,126695686.0,7486050.0,0.0165531,0.0155079,-4.37827
digibyte,dgb,DigiByte,0.00707461,126660145.0,4181825.0,0.00733389,0.00701584,-2.16685
tdccp,tdccp,TDCCP,0.196847,126129915.0,375230.0,0.20756,0.196417,-4.36993
babylon,baby,Babylon,0.04736343,125897511.0,21700421.0,0.052279,0.0472548,-8.3897
xyo-network,xyo,XYO Network,0.00902011,125642316.0,15676785.0,0.00938196,0.00901172,-3.8544
yu,yu,Yala Stablecoin,1.002,125460001.0,263679.0,1.007,0.991073,0.14864
zignaly,zig,ZIGChain,0.088838,125278674.0,3182414.0,0.090744,0.084552,-1.64147
lcx,lcx,LCX,0.132833,125015990.0,1378555.0,0.140073,0.13241,-5.10297
peaq-2,peaq,peaq,0.095369,124909606.0,10876415.0,0.103536,0.093615,-7.59888
melania-meme,melania,Melania Meme,0.162188,123884697.0,5818178.0,0.167519,0.159402,-3.10014
vana,vana,Vana,4.01,123630533.0,21837791.0,4.41,4.0,-7.68869
numeraire,nmr,Numeraire,15.39,123461890.0,45911460.0,16.1,14.9,-0.03388
sushi,sushi,Sushi,0.637642,122975314.0,40474646.0,0.661206,0.623394,-3.2679
theo-short-duration-us-treasury-fund,thbill,Theo Short Duration US Treasury Fund,1.004,122566149.0,16403543.0,1.018,0.997116,0.23701
verus-coin,vrsc,Verus,1.54,122538711.0,49777.0,1.71,1.54,-6.744
openledger-2,open,OpenLedger,0.568529,122466669.0,63247262.0,0.661028,0.567768,-13.19382
gusd,gusd,GUSD,0.999345,122378706.0,65425598.0,1.0,0.99351,0.58731
bitmart-token,bmx,BitMart,0.359981,122181716.0,5952595.0,0.400929,0.359619,-9.84489
avant-staked-usd,savusd,Avant Staked USD,1.09,122052033.0,670954.0,1.09,1.087,-0.02934
casper-network,cspr,Casper Network,0.0090511,121795795.0,3929285.0,0.00952621,0.0090325,-3.28185
mask-network,mask,Mask Network,1.21,121108313.0,34016370.0,1.22,1.18,1.14369
hemi,hemi,Hemi,0.122951,120279534.0,151798067.0,0.147103,0.123004,-16.04677
memecoin-2,meme,Memecoin,0.00215629,119576974.0,43188209.0,0.00227618,0.00214274,-4.90615
icon,icx,ICON,0.110746,119341672.0,4058534.0,0.115024,0.109123,-3.71891
elixir-deusd,deusd,Elixir deUSD,0.999219,119231078.0,444405.0,1.002,0.997783,-0.05154
anzen-usdz,usdz,Anzen USDz,0.9897,119097104.0,149381.0,0.993345,0.987235,0.13739
altlayer,alt,AltLayer,0.02655073,119004654.0,20854129.0,0.02805574,0.02649366,-4.85307
hashkey-ecopoints,hsk,HashKey Platform Token,0.382487,118855488.0,1946985.0,0.395625,0.370815,-3.32099
f-x-protocol-fxusd,fxusd,f(x) Protocol fxUSD,0.999335,118343593.0,17829335.0,1.0,0.997671,0.08779
gems-vip,gems,Gems VIP,0.193079,118220543.0,6528495.0,0.204895,0.191243,-5.76688
moonwell-flagship-eth-morpho-vault,mweth,Moonwell Flagship ETH (Morpho Vault),3931.16,118091912.0,928.17,4062.05,3806.08,-3.22249
renzo-restaked-lst,pzeth,Renzo Restaked LST,4675.65,117695755.0,22342.0,4841.94,4605.86,-3.36246
illuvium,ilv,Illuvium,12.35,117115122.0,10713153.0,12.8,12.07,-3.31061
r0ar-token,1r0r,R0AR Token,0.01779669,116731672.0,74258.0,0.01907095,0.01777223,-6.68165
ozone-chain,ozo,Ozone Chain,0.130532,115052800.0,231385.0,0.133496,0.129654,-0.59233
wrapped-aave-ethereum-usdt,waethusdt,Wrapped Aave Ethereum USDT,1.11,114293515.0,14197758.0,1.14,1.11,-2.57098
stepn,gmt,GMT,0.03668258,114154017.0,26872885.0,0.03814474,0.03626376,-3.19233
marsmi,marsmi,MarsMi,0.113851,114092260.0,190605.0,0.120709,0.113518,-5.12635
shuffle-2,shfl,Shuffle,0.34343,113754662.0,753343.0,0.370888,0.334523,-5.82492
stargate-bridged-usdc,usdc.e,Stargate Bridged USDC,0.999167,113556519.0,15984602.0,1.001,0.997561,0.03115
crvusd,crvusd,crvUSD,1.001,113484560.0,23246075.0,1.008,0.994456,0.0449
orca,orca,Orca,1.89,113118181.0,15722640.0,1.98,1.85,-4.80454
woo-network,woo,WOO,0.059244,112924274.0,10064917.0,0.062873,0.059035,-5.49671
midas-mf-one,mf-one,Midas mF-ONE,1.035,112631360.0,0.0,1.036,1.033,0.03389
uchain-2,ucn,UCHAIN,1114.86,111482204.0,10283457.0,1117.52,1112.58,0.08389
lorenzo-stbtc,stbtc,Lorenzo stBTC,108457.0,111299800.0,7991.13,111853.0,107677.0,-2.34343
helder,hldr,Helder,0.270024,111288344.0,13457.04,0.27005,0.265872,0.92109
aleo,aleo,ALEO,0.21147,111139092.0,3997317.0,0.216085,0.209968,-0.43334
neiro-3,neiro,Neiro,0.0002638,110981322.0,50660224.0,0.00028055,0.00026099,-5.36286
sbtc-2,sbtc,sBTC,110771.0,110770647.0,69368.0,114619.0,108067.0,-2.20702
enjincoin,enj,Enjin Coin,0.058665,110736260.0,11217746.0,0.06132,0.057981,-3.55006
savings-xdai,sdai,Savings xDAI,1.2,110342052.0,6670098.0,1.21,1.19,-0.01287
boundless,zkc,Boundless,0.548461,110241970.0,172335493.0,0.611188,0.543095,-10.02202
solo-coin,solo,Sologenic,0.274614,109662032.0,4583334.0,0.282224,0.274701,-2.41382
gigachad-2,giga,Gigachad,0.01137889,109611233.0,5911898.0,0.01180185,0.01086594,-0.0006
magic-eden,me,Magic Eden,0.655854,109609308.0,34843848.0,0.730905,0.653996,-10.26823
kelp-gain,ageth,Kelp Gain,3964.9,109506202.0,5774.08,4164.6,3901.59,-4.79522
kadena,kda,Kadena,0.32931,109276902.0,7154202.0,0.344181,0.324855,-3.03842
book-of-meme,bome,BOOK OF MEME,0.00158079,109177408.0,38231543.0,0.00165384,0.00154881,-3.57592
zencash,zen,Horizen,6.28,108975014.0,11506298.0,6.6,6.23,-4.03163
vicicoin,vcnt,ViciCoin,19.0,108240132.0,137061.0,19.12,18.74,0.66765
wrapped-xpl,wxpl,Wrapped XPL,1.19,108115442.0,517798626.0,1.43,0.722619,60.29944
ontology,ont,Ontology,0.116816,107366762.0,7778164.0,0.120662,0.11462,-2.66783
apex-token-2,apex,APEX,0.792775,106245396.0,68445313.0,0.948276,0.478333,42.5828
fx-usd-saving,fxsave,f(x) USD Saving,1.051,105229412.0,211322.0,1.052,1.05,-0.05797
fulcrom,ful,Fulcrom,0.00636538,105206848.0,78157.0,0.00667478,0.00606769,-0.38522
rocket-pool,rpl,Rocket Pool,4.81,104799352.0,9981252.0,5.28,4.76,-9.0134
io,io,io.net,0.512088,104657974.0,37167837.0,0.55021,0.506601,-6.92878
uma,uma,UMA,1.16,104456183.0,13913992.0,1.2,1.12,-2.61651
dola-usd,dola,DOLA,0.996897,104230941.0,38128281.0,0.997702,0.995961,0.03892
nano,xno,Nano,0.792672,104219789.0,2040136.0,0.801923,0.766586,-0.24264
sign-global,sign,Sign,0.077049,104102616.0,48408336.0,0.085312,0.077031,-9.68511
portal-to-bitcoin,ptb,Portal to Bitcoin,0.050193,104038861.0,11715862.0,0.055475,0.04979852,-7.40021
entangle,ntgl,Entangle,0.00017148,103745321.0,13.84,,,
wrapped-centrifuge,wcfg,Wrapped Centrifuge,0.256143,103738268.0,137045.0,0.280493,0.251642,-6.6001
quantum-resistant-ledger,qrl,Quantum Resistant Ledger,1.32,103589718.0,482804.0,1.62,1.2,-9.93158
degen-base,degen,Degen,0.00279058,103164701.0,14543166.0,0.00291394,0.00274029,-2.81466
onyc,onyc,Onchain Yield Coin,1.028,102785966.0,129676.0,1.029,1.028,-0.0536
band-protocol,band,Band,0.618326,102486427.0,13496986.0,0.646011,0.609677,-4.28549
okzoo,aiot,OKZOO,0.906541,102237085.0,11412888.0,1.15,0.903029,-21.42677
osmosis,osmo,Osmosis,0.136073,101573024.0,7072692.0,0.139538,0.134708,-1.93787
coti,coti,COTI,0.04263919,101443641.0,12316963.0,0.04514837,0.04256927,-5.54003
tradable-singapore-fintech-ssl-2,pc0000023,Tradable Singapore Fintech SSL,1.0,100846154.0,0.0,1.0,1.0,0.0
swipe,sxp,Solar,0.153665,100792585.0,6258484.0,0.160017,0.152918,-3.55077
qusdt,qusdt,QL1 Bridged USDT (QL1),1.0,100047401.0,8948.0,1.001,1.0,0.03544
loopring,lrc,Loopring,0.080145,99912936.0,12696219.0,0.083397,0.07909,-2.84236
venus,xvs,Venus,5.95,99624073.0,8104936.0,6.14,5.82,-2.61193
pay-coin,pci,Paycoin,0.097327,99552874.0,1293610.0,0.100652,0.097355,-2.17087
gohome,gohome,GOHOME,189.34,99391365.0,3838288.0,196.91,189.4,-3.84282
swop-2,swop,Swop,0.00992456,99245476.0,53.52,0.01012841,0.00992438,-2.00452
standx-dusd,dusd,StandX DUSD,0.999822,98676361.0,42617320.0,1.007,0.997988,-0.0039
amnis-aptos,amapt,Amnis Aptos,3.9,98670654.0,298244.0,4.13,3.9,-5.09407
wiki-cat,wkc,Wiki Cat,1.81467e-07,98346355.0,588123.0,1.93306e-07,1.75218e-07,-1.26351
clearpool,cpool,Clearpool,0.119028,97478403.0,4886949.0,0.123496,0.110641,-1.00737
api3,api3,Api3,0.748537,97469019.0,23438060.0,0.784737,0.740042,-4.28076
susda,susda,sUSDa,1.009,97367052.0,0.0,,,
ronin-bridged-weth-ronin,weth,Ronin Bridged WETH (Ronin),3889.36,97073496.0,1429216.0,4022.12,3834.02,-3.25411
wrapped-aave-ethereum-usdc,waethusdc,Wrapped Aave Ethereum USDC,1.14,96245441.0,48118004.0,1.15,1.096,2.57787
mashida,mshd,Mashida,0.0095734,95779308.0,42534.0,0.00992998,0.00945828,-0.5183
caldera,era,Caldera,0.543965,95254656.0,19225530.0,0.572298,0.543156,-4.9506
funfair,fun,FUNToken,0.00895395,95042061.0,8272584.0,0.00938361,0.00879069,-4.4118
waves,waves,Waves,0.949314,95041120.0,12554879.0,0.999154,0.943547,-4.67315
osaka-protocol,osak,Osaka Protocol,1.23882e-07,94988615.0,96729.0,1.38814e-07,1.24671e-07,-10.14582
bridged-wrapped-steth-gnosis,wsteth,Bridged Wrapped stETH (Gnosis),4719.89,94770684.0,6567243.0,4897.11,4654.45,-3.42848
payfi-strategy-token-usdc,pstusdc,PayFi Strategy Token USDC,1.047,94292231.0,1055618.0,1.048,1.047,0.00468
hyperbeat-usdt,hbusdt,Hyperbeat USDT,1.033,94266516.0,919784.0,1.051,1.022,0.47239
blast,blast,Blast,0.00202531,94263743.0,7294044.0,0.00210972,0.00200158,-3.55156
